date,home,away,venue,total_runs,opening_total,closing_total,temp,relh,eff_wind
2023-07-08,DET,TOR,Comerica Park,2,8.083,8.0,69.0,93.9,0.0
2023-07-08,MIN,BAL,Target Field,8,8.417,8.0,76.0,31.2,9.0
2023-07-08,CHW,STL,Guaranteed Rate Field,3,9.75,10.0,65.0,63.1,9.0
2023-07-08,SF,COL,Oracle Park,8,9.5,8.5,62.0,58.5,20.0
2023-07-08,WSH,TEX,Nationals Park,11,9.833,9.917,87.0,87.0,0.0
2023-07-08,CLE,KC,Progressive Field,16,8.5,8.5,72.0,75.9,0.0
2023-07-08,BOS,ATH,Fenway Park,13,9.333,9.167,78.0,87.6,-11.0
2023-07-08,MIL,CIN,American Family Field,13,9.583,9.5,75.0,55.3,0.0
2023-07-08,LAD,LAA,Dodger Stadium,15,9.0,8.75,73.0,55.5,7.0
2023-07-08,SD,NYM,Petco Park,4,8.333,8.25,65.0,78.0,0.0
2023-07-09,WSH,TEX,Nationals Park,9,10.0,10.417,83.0,72.1,0.0
2023-07-09,BOS,ATH,Fenway Park,7,9.5,9.583,80.0,87.6,-12.0
2023-07-09,NYY,CHC,Yankee Stadium,11,8.5,8.5,79.0,69.6,10.0
2023-07-09,CLE,KC,Progressive Field,5,8.5,8.0,73.0,62.3,0.0
2023-07-09,DET,TOR,Comerica Park,7,8.5,8.167,74.0,60.7,0.0
2023-07-09,MIN,BAL,Target Field,17,8.5,8.917,80.0,31.9,13.0
2023-07-09,CHW,STL,Guaranteed Rate Field,7,9.25,9.5,80.0,35.8,3.0
2023-07-09,MIL,CIN,American Family Field,1,9.167,9.0,75.0,66.3,-9.0
2023-07-09,SF,COL,Oracle Park,1,7.917,7.917,60.0,67.2,17.0
2023-07-09,SD,NYM,Petco Park,8,8.0,7.75,70.0,63.1,0.0
2023-07-14,PHI,SD,Citizens Bank Park,11,9.5,9.5,87.0,59.0,8.0
2023-07-14,PIT,SF,PNC Park,10,8.833,8.833,85.0,50.7,6.0
2023-07-14,BAL,MIA,Oriole Park at Camden Yards,7,8.167,8.0,81.0,79.1,6.0
2023-07-14,TOR,ARI,Rogers Centre,9,9.0,9.083,73.0,69.1,0.0
2023-07-14,NYM,LAD,Citi Field,6,8.25,8.417,82.0,76.6,9.0
2023-07-14,CIN,MIL,Great American Ball Park,1,9.667,10.0,91.0,56.7,0.0
2023-07-14,ATL,CHW,Truist Park,9,9.0,9.417,86.0,61.1,0.0
2023-07-14,CHC,BOS,Wrigley Field,11,9.25,9.083,86.0,60.9,7.0
2023-07-14,COL,NYY,Coors Field,9,11.333,11.0,82.0,43.3,0.0
2023-07-14,LAA,HOU,Angel Stadium,12,7.5,8.083,85.0,55.8,8.0
2023-07-14,ATH,MIN,Oakland Coliseum,9,8.167,8.5,71.0,70.0,12.0
2023-07-14,SEA,DET,T-Mobile Park,9,7.0,7.0,80.0,29.5,0.0
2023-07-15,PHI,SD,Citizens Bank Park,10,9.917,10.5,90.0,57.5,6.0
2023-07-15,PHI,SD,Citizens Bank Park,13,9.917,10.5,86.0,69.5,11.0
2023-07-15,KC,TB,Kauffman Stadium,7,9.0,9.5,86.0,53.0,0.0
2023-07-15,KC,TB,Kauffman Stadium,6,9.0,9.5,88.0,57.0,0.0
2023-07-15,STL,WSH,Busch Stadium,12,8.667,9.333,91.0,53.2,-8.0
2023-07-15,CHC,BOS,Wrigley Field,14,8.25,9.0,83.0,58.7,8.0
2023-07-15,PIT,SF,PNC Park,4,8.417,8.583,86.0,78.9,7.0
2023-07-15,BAL,MIA,Oriole Park at Camden Yards,11,8.333,8.5,90.0,72.1,9.0
2023-07-15,ATH,MIN,Oakland Coliseum,17,7.917,8.083,80.0,55.2,10.0
2023-07-15,CIN,MIL,Great American Ball Park,3,9.75,9.0,75.0,93.5,0.0
2023-07-15,NYM,LAD,Citi Field,6,9.0,9.0,79.0,82.0,3.0
2023-07-15,STL,WSH,Busch Stadium,15,8.667,9.333,77.0,69.5,8.0
2023-07-15,ATL,CHW,Truist Park,11,8.5,8.167,86.0,58.8,0.0
2023-07-15,COL,NYY,Coors Field,9,11.5,11.667,85.0,38.7,-7.0
2023-07-15,LAA,HOU,Angel Stadium,25,8.083,8.083,77.0,73.1,9.0
2023-07-15,SEA,DET,T-Mobile Park,6,7.417,7.5,84.0,25.8,0.0
2023-07-16,PIT,SF,PNC Park,12,8.917,9.833,79.0,56.0,9.0
2023-07-16,PHI,SD,Citizens Bank Park,13,8.917,8.5,77.0,90.5,0.0
2023-07-16,ATL,CHW,Truist Park,9,9.417,9.5,88.0,51.7,0.0
2023-07-16,BAL,MIA,Oriole Park at Camden Yards,9,8.5,8.75,81.0,74.2,2.0
2023-07-16,TOR,ARI,Rogers Centre,12,9.5,9.5,73.0,73.6,7.0
2023-07-16,CIN,MIL,Great American Ball Park,7,10.75,11.0,83.0,60.4,0.0
2023-07-16,KC,TB,Kauffman Stadium,12,9.75,9.083,70.0,90.3,0.0
2023-07-16,STL,WSH,Busch Stadium,12,8.333,9.167,89.0,48.6,8.0
2023-07-16,CHC,BOS,Wrigley Field,16,9.333,9.0,81.0,45.2,0.0
2023-07-16,COL,NYY,Coors Field,15,11.0,11.083,86.0,33.3,-5.0
2023-07-16,ATH,MIN,Oakland Coliseum,9,7.75,7.583,79.0,53.4,0.0
2023-07-16,SEA,DET,T-Mobile Park,2,7.583,7.917,76.0,48.1,0.0
2023-07-16,NYM,LAD,Citi Field,3,8.667,8.5,79.0,82.0,7.0
2023-07-16,LAA,HOU,Angel Stadium,17,8.917,10.5,83.0,68.5,8.0
2023-07-17,BAL,LAD,Oriole Park at Camden Yards,10,9.333,9.5,89.0,58.7,8.0
2023-07-17,PIT,CLE,PNC Park,11,9.5,9.083,67.0,81.3,0.0
2023-07-17,STL,MIA,Busch Stadium,10,8.167,8.5,80.0,51.4,7.0
2023-07-17,CHC,WSH,Wrigley Field,12,8.083,9.417,72.0,41.6,-6.0
2023-07-17,KC,DET,Kauffman Stadium,5,9.083,9.417,84.0,79.3,-10.0
2023-07-17,LAA,NYY,Angel Stadium,7,8.667,9.0,79.0,71.0,9.0
2023-07-17,ATH,BOS,Oakland Coliseum,7,8.333,8.583,67.0,63.1,8.0
2023-07-17,SEA,MIN,T-Mobile Park,13,7.167,7.417,70.0,49.3,-8.0
2023-07-18,CIN,SF,Great American Ball Park,6,10.5,10.917,85.0,69.5,10.0
2023-07-18,PHI,MIL,Citizens Bank Park,7,8.917,9.5,89.0,43.3,0.0
2023-07-18,BAL,LAD,Oriole Park at Camden Yards,13,9.25,9.5,87.0,49.3,0.0
2023-07-18,PIT,CLE,PNC Park,11,8.5,8.5,80.0,57.9,8.0
2023-07-18,TOR,SD,Rogers Centre,10,8.833,9.0,73.0,44.3,5.0
2023-07-18,NYM,CHW,Citi Field,21,8.917,8.5,80.0,66.7,7.0
2023-07-18,ATL,ARI,Truist Park,29,9.833,10.5,90.0,57.0,-8.0
2023-07-18,STL,MIA,Busch Stadium,7,8.083,8.417,81.0,69.4,0.0
2023-07-18,CHC,WSH,Wrigley Field,20,8.917,9.333,73.0,51.5,-9.0
2023-07-18,KC,DET,Kauffman Stadium,21,8.667,8.0,76.0,79.1,0.0
2023-07-18,COL,HOU,Coors Field,7,11.75,12.0,88.0,40.8,9.0
2023-07-18,LAA,NYY,Angel Stadium,6,8.917,9.0,82.0,64.0,0.0
2023-07-18,ATH,BOS,Oakland Coliseum,3,9.0,8.917,63.0,83.5,15.0
2023-07-18,SEA,MIN,T-Mobile Park,13,7.417,7.167,77.0,33.7,0.0
2023-07-18,CIN,SF,Great American Ball Park,21,10.5,10.917,78.0,79.2,0.0
2023-07-19,PIT,CLE,PNC Park,12,9.0,8.5,75.0,73.5,4.0
2023-07-19,BAL,LAD,Oriole Park at Camden Yards,13,9.25,9.0,85.0,61.0,3.0
2023-07-19,STL,MIA,Busch Stadium,10,8.5,8.5,85.0,65.2,0.0
2023-07-19,COL,HOU,Coors Field,5,12.583,12.583,90.0,28.0,-8.0
2023-07-19,ATH,BOS,Oakland Coliseum,11,8.75,8.5,69.0,65.2,9.0
2023-07-19,PHI,MIL,Citizens Bank Park,8,9.083,9.083,82.0,62.6,3.0
2023-07-19,LAA,NYY,Angel Stadium,10,8.0,8.833,89.0,47.2,10.0
2023-07-19,CIN,SF,Great American Ball Park,5,10.583,10.417,82.0,84.6,0.0
2023-07-19,NYM,CHW,Citi Field,6,8.75,9.0,79.0,76.4,4.0
2023-07-19,ATL,ARI,Truist Park,8,10.0,10.0,85.0,60.7,7.0
2023-07-19,CHC,WSH,Wrigley Field,11,8.667,9.167,77.0,45.4,0.0
2023-07-19,KC,DET,Kauffman Stadium,5,8.25,8.5,83.0,87.7,-8.0
2023-07-19,SEA,MIN,T-Mobile Park,9,7.167,7.5,83.0,34.3,0.0
2023-07-20,ATL,ARI,Truist Park,12,8.833,9.0,90.0,54.0,0.0
2023-07-20,CIN,SF,Great American Ball Park,6,9.5,9.5,85.0,69.5,0.0
2023-07-20,PHI,MIL,Citizens Bank Park,4,9.0,8.5,84.0,51.4,4.0
2023-07-20,TOR,SD,Rogers Centre,4,9.0,8.583,75.0,54.1,8.0
2023-07-20,NYM,CHW,Citi Field,8,9.417,9.167,85.0,46.0,0.0
2023-07-20,KC,DET,Kauffman Stadium,3,8.75,9.0,86.0,51.4,0.0
2023-07-20,SEA,MIN,T-Mobile Park,5,7.417,7.5,76.0,48.1,0.0
2023-07-20,CHC,STL,Wrigley Field,9,8.5,8.917,80.0,46.7,0.0
2023-07-20,ATH,HOU,Oakland Coliseum,4,8.5,8.5,71.0,67.6,7.0
2023-07-21,CHC,STL,Wrigley Field,7,8.5,8.083,74.0,46.9,-8.0
2023-07-21,DET,SD,Comerica Park,9,9.0,9.0,80.0,44.5,0.0
2023-07-21,WSH,SF,Nationals Park,8,9.417,9.583,87.0,50.8,-6.0
2023-07-21,NYY,KC,Yankee Stadium,9,8.75,8.5,84.0,44.4,12.0
2023-07-21,CIN,ARI,Great American Ball Park,15,10.5,11.0,82.0,59.9,8.0
2023-07-21,CLE,PHI,Progressive Field,11,8.5,8.333,75.0,59.3,1.0
2023-07-21,MIN,CHW,Target Field,13,8.0,8.0,82.0,40.7,7.0
2023-07-21,MIL,ATL,American Family Field,10,9.083,9.25,79.0,44.6,0.0
2023-07-21,LAA,PIT,Angel Stadium,13,8.25,8.5,79.0,61.8,6.0
2023-07-21,ATH,HOU,Oakland Coliseum,10,7.5,7.5,71.0,65.3,11.0
2023-07-21,SEA,TOR,T-Mobile Park,5,7.917,8.0,79.0,44.8,0.0
2023-07-22,NYY,KC,Yankee Stadium,7,8.0,8.0,79.0,41.1,0.0
2023-07-22,BOS,NYM,Fenway Park,9,9.417,9.25,75.0,73.7,2.0
2023-07-22,CHC,STL,Wrigley Field,14,9.5,9.5,82.0,37.1,9.0
2023-07-22,CIN,ARI,Great American Ball Park,6,10.917,11.0,83.0,44.1,-7.0
2023-07-22,SEA,TOR,T-Mobile Park,17,7.0,7.5,74.0,43.4,4.0
2023-07-22,DET,SD,Comerica Park,17,10.0,9.917,80.0,44.8,0.0
2023-07-22,WSH,SF,Nationals Park,11,8.5,8.583,84.0,42.5,-4.0
2023-07-22,BOS,NYM,Fenway Park,14,9.417,9.25,74.0,76.1,0.0
2023-07-22,CLE,PHI,Progressive Field,1,8.0,8.083,78.0,44.9,-1.0
2023-07-22,MIN,CHW,Target Field,5,7.917,8.0,77.0,61.6,6.0
2023-07-22,ATH,HOU,Oakland Coliseum,5,7.583,8.167,75.0,54.9,9.0
2023-07-22,LAA,PIT,Angel Stadium,3,8.833,9.5,79.0,70.9,9.0
2023-07-23,DET,SD,Comerica Park,4,8.5,8.833,80.0,48.1,3.0
2023-07-23,WSH,SF,Nationals Park,7,8.5,9.25,87.0,46.3,4.0
2023-07-23,NYY,KC,Yankee Stadium,13,9.0,9.0,84.0,38.4,-6.0
2023-07-23,CIN,ARI,Great American Ball Park,10,11.0,11.25,83.0,56.0,0.0
2023-07-23,CLE,PHI,Progressive Field,13,8.5,8.75,82.0,50.7,5.0
2023-07-23,MIN,CHW,Target Field,9,8.083,8.5,82.0,38.6,0.0
2023-07-23,MIL,ATL,American Family Field,6,9.667,10.417,80.0,60.2,-5.0
2023-07-23,CHC,STL,Wrigley Field,9,9.083,9.083,78.0,49.0,-3.0
2023-07-23,ATH,HOU,Oakland Coliseum,5,7.833,8.25,72.0,61.0,11.0
2023-07-23,LAA,PIT,Angel Stadium,12,8.833,9.333,81.0,64.3,5.0
2023-07-23,SEA,TOR,T-Mobile Park,7,8.0,8.667,77.0,41.9,4.0
2023-07-23,BOS,NYM,Fenway Park,7,9.25,10.75,75.0,66.4,2.0
2023-07-24,DET,SF,Comerica Park,6,7.917,8.833,81.0,54.3,0.0
2023-07-24,PHI,BAL,Citizens Bank Park,5,9.5,9.5,85.0,52.9,11.0
2023-07-24,WSH,COL,Nationals Park,16,9.0,9.25,85.0,62.7,6.0
2023-07-24,CLE,KC,Progressive Field,8,8.5,8.75,79.0,55.9,0.0
2023-07-24,MIN,SEA,Target Field,7,7.583,8.0,83.0,50.9,4.0
2023-07-24,MIL,CIN,American Family Field,5,9.083,9.5,78.0,57.5,0.0
2023-07-24,SD,PIT,Petco Park,12,8.5,8.5,72.0,81.3,0.0
2023-07-24,LAD,TOR,Dodger Stadium,9,9.333,9.417,78.0,52.6,0.0
2023-07-25,DET,LAA,Comerica Park,13,8.333,8.083,85.0,51.2,0.0
2023-07-25,PHI,BAL,Citizens Bank Park,7,9.417,9.333,72.0,78.8,0.0
2023-07-25,WSH,COL,Nationals Park,11,9.25,9.5,82.0,64.9,6.0
2023-07-25,NYY,NYM,Yankee Stadium,12,8.583,8.5,70.0,84.2,2.0
2023-07-25,CLE,KC,Progressive Field,6,8.5,8.833,80.0,56.3,0.0
2023-07-25,BOS,ATL,Fenway Park,8,10.333,10.5,69.0,84.2,2.0
2023-07-25,MIN,SEA,Target Field,16,7.833,7.5,90.0,45.3,9.0
2023-07-25,CHW,CHC,Guaranteed Rate Field,10,8.917,9.5,86.0,51.2,0.0
2023-07-25,MIL,CIN,American Family Field,7,8.0,8.0,85.0,54.4,0.0
2023-07-25,SD,PIT,Petco Park,6,8.417,8.25,75.0,78.7,0.0
2023-07-25,SF,ATH,Oracle Park,3,8.333,8.333,67.0,70.1,15.0
2023-07-25,LAD,TOR,Dodger Stadium,15,9.0,9.0,83.0,41.6,0.0
2023-07-26,WSH,COL,Nationals Park,9,9.5,9.417,86.0,57.0,3.0
2023-07-26,CLE,KC,Progressive Field,11,10.083,10.0,86.0,49.9,-6.0
2023-07-26,MIN,SEA,Target Field,15,7.917,8.5,83.0,53.2,6.0
2023-07-26,SD,PIT,Petco Park,5,8.583,8.5,81.0,60.2,0.0
2023-07-26,LAD,TOR,Dodger Stadium,9,9.583,9.917,92.0,22.9,0.0
2023-07-26,PHI,BAL,Citizens Bank Park,10,9.0,9.333,89.0,41.4,7.0
2023-07-26,NYY,NYM,Yankee Stadium,4,8.5,8.5,82.0,58.3,0.0
2023-07-26,BOS,ATL,Fenway Park,8,9.583,10.083,85.0,56.6,9.0
2023-07-26,CHW,CHC,Guaranteed Rate Field,17,8.417,8.917,88.0,63.3,11.0
2023-07-26,SF,ATH,Oracle Park,11,8.583,8.75,61.0,75.0,16.0
2023-07-27,DET,LAA,Comerica Park,6,8.333,9.0,78.0,65.5,5.0
2023-07-27,DET,LAA,Comerica Park,15,8.333,9.0,84.0,65.5,-3.0
2023-07-27,NYM,WSH,Citi Field,3,8.75,9.0,90.0,52.1,6.0
2023-07-27,STL,CHC,Busch Stadium,13,9.0,9.5,99.0,43.3,8.0
2023-07-27,CHW,CLE,Guaranteed Rate Field,9,8.333,7.5,86.0,55.2,-7.0
2023-07-28,PIT,PHI,PNC Park,3,8.417,8.5,90.0,65.0,7.0
2023-07-28,BAL,NYY,Oriole Park at Camden Yards,1,8.333,8.5,84.0,81.7,0.0
2023-07-28,TOR,LAA,Rogers Centre,5,8.5,8.5,82.0,58.3,11.0
2023-07-28,NYM,WSH,Citi Field,6,8.417,8.5,87.0,61.2,7.0
2023-07-28,CHW,CLE,Guaranteed Rate Field,3,10.333,10.167,86.0,63.5,-8.0
2023-07-28,ATL,MIL,Truist Park,17,9.917,10.083,80.0,93.5,0.0
2023-07-28,KC,MIN,Kauffman Stadium,13,9.083,9.917,97.0,57.5,0.0
2023-07-28,STL,CHC,Busch Stadium,5,9.083,9.417,96.0,44.5,11.0
2023-07-28,COL,ATH,Coors Field,13,11.0,10.917,83.0,41.1,-6.0
2023-07-28,SD,TEX,Petco Park,8,8.167,8.5,73.0,75.9,0.0
2023-07-28,LAD,CIN,Dodger Stadium,11,9.583,9.5,79.0,60.0,0.0
2023-07-28,SF,BOS,Oracle Park,5,7.417,7.833,62.0,62.6,16.0
2023-07-29,PIT,PHI,PNC Park,13,8.917,9.0,79.0,62.1,10.0
2023-07-29,NYM,WSH,Citi Field,17,9.417,9.5,79.0,76.6,8.0
2023-07-29,KC,MIN,Kauffman Stadium,17,9.333,9.417,85.0,69.4,0.0
2023-07-29,CHW,CLE,Guaranteed Rate Field,9,9.5,9.333,77.0,40.5,0.0
2023-07-29,SF,BOS,Oracle Park,5,8.0,8.5,65.0,60.6,0.0
2023-07-29,STL,CHC,Busch Stadium,6,10.0,10.0,78.0,81.6,12.0
2023-07-29,BAL,NYY,Oriole Park at Camden Yards,11,8.917,9.417,82.0,71.8,9.0
2023-07-29,ATL,MIL,Truist Park,16,9.5,10.0,89.0,55.3,4.0
2023-07-29,COL,ATH,Coors Field,14,11.917,12.167,87.0,54.6,0.0
2023-07-29,SD,TEX,Petco Park,4,8.5,9.167,74.0,76.1,0.0
2023-07-29,LAD,CIN,Dodger Stadium,5,10.25,10.5,82.0,52.6,7.0
2023-07-30,TOR,LAA,Rogers Centre,5,8.917,9.0,69.0,60.4,9.0
2023-07-30,PIT,PHI,PNC Park,10,9.25,9.0,70.0,53.8,2.0
2023-07-30,ATL,MIL,Truist Park,14,11.5,11.083,87.0,51.5,0.0
2023-07-30,NYM,WSH,Citi Field,7,8.5,9.0,77.0,48.1,0.0
2023-07-30,KC,MIN,Kauffman Stadium,3,9.0,9.25,87.0,51.7,0.0
2023-07-30,CHW,CLE,Guaranteed Rate Field,5,9.0,9.167,79.0,56.0,5.0
2023-07-30,STL,CHC,Busch Stadium,3,9.0,8.917,86.0,49.9,-4.0
2023-07-30,COL,ATH,Coors Field,2,12.5,11.667,93.0,23.3,-6.0
2023-07-30,SF,BOS,Oracle Park,7,7.75,8.0,65.0,53.0,0.0
2023-07-30,LAD,CIN,Dodger Stadium,9,10.333,9.5,82.0,56.4,4.0
2023-07-30,SD,TEX,Petco Park,8,9.0,8.833,77.0,68.7,0.0
2023-07-30,BAL,NYY,Oriole Park at Camden Yards,12,8.75,8.417,83.0,42.5,0.0
2023-07-31,NYY,TB,Yankee Stadium,6,8.5,8.833,80.0,38.0,0.0
2023-07-31,WSH,MIL,Nationals Park,8,9.0,8.5,84.0,39.2,-4.0
2023-07-31,TOR,BAL,Rogers Centre,6,8.917,9.0,76.0,37.9,-9.0
2023-07-31,ATL,LAA,Truist Park,5,9.917,10.0,89.0,46.3,0.0
2023-07-31,CHC,CIN,Wrigley Field,11,8.0,8.167,74.0,49.9,-3.0
2023-07-31,COL,SD,Coors Field,7,11.917,12.0,70.0,54.1,0.0
2023-07-31,SEA,BOS,T-Mobile Park,8,7.75,7.5,74.0,32.1,-8.0
2023-07-31,SF,ARI,Oracle Park,7,8.083,8.5,62.0,69.9,16.0
2023-08-01,PIT,DET,PNC Park,5,8.5,9.0,75.0,73.1,6.0
2023-08-01,NYY,TB,Yankee Stadium,7,8.417,8.333,78.0,38.6,0.0
2023-08-01,WSH,MIL,Nationals Park,10,8.75,8.583,79.0,53.8,0.0
2023-08-01,ATL,LAA,Truist Park,6,8.917,9.0,89.0,38.7,8.0
2023-08-01,STL,MIN,Busch Stadium,5,8.5,8.417,84.0,50.9,0.0
2023-08-01,CHC,CIN,Wrigley Field,29,8.5,8.5,84.0,52.5,8.0
2023-08-01,KC,NYM,Kauffman Stadium,13,9.417,9.583,93.0,79.6,0.0
2023-08-01,COL,SD,Coors Field,13,12.5,12.5,70.0,65.5,-8.0
2023-08-01,SEA,BOS,T-Mobile Park,10,7.5,7.917,77.0,33.5,0.0
2023-08-01,SF,ARI,Oracle Park,7,7.167,7.5,60.0,74.9,16.0
2023-08-01,LAD,ATH,Dodger Stadium,10,9.0,9.0,78.0,48.6,0.0
2023-08-02,ATL,LAA,Truist Park,17,10.583,9.583,84.0,65.0,0.0
2023-08-02,PIT,DET,PNC Park,9,8.25,8.5,73.0,51.8,-3.0
2023-08-02,WSH,MIL,Nationals Park,5,9.0,9.0,81.0,42.3,-2.0
2023-08-02,COL,SD,Coors Field,12,11.667,12.417,84.0,39.5,0.0
2023-08-02,SEA,BOS,T-Mobile Park,9,7.917,8.167,77.0,32.6,-5.0
2023-08-02,NYY,TB,Yankee Stadium,9,7.833,7.5,78.0,47.7,0.0
2023-08-02,TOR,BAL,Rogers Centre,5,8.833,8.5,74.0,57.4,9.0
2023-08-02,STL,MIN,Busch Stadium,10,8.583,8.5,81.0,74.1,0.0
2023-08-02,CHC,CIN,Wrigley Field,22,9.667,10.917,81.0,56.2,0.0
2023-08-02,KC,NYM,Kauffman Stadium,4,9.5,8.833,83.0,87.7,-9.0
2023-08-02,SF,ARI,Oracle Park,6,8.083,7.917,61.0,67.4,17.0
2023-08-02,LAD,ATH,Dodger Stadium,11,9.417,9.5,78.0,33.5,0.0
2023-08-03,KC,NYM,Kauffman Stadium,11,9.25,9.5,81.0,74.4,0.0
2023-08-03,TOR,BAL,Rogers Centre,7,8.0,8.0,82.0,51.5,12.0
2023-08-03,SF,ARI,Oracle Park,1,8.417,8.5,62.0,72.6,15.0
2023-08-03,NYY,HOU,Yankee Stadium,7,9.0,8.583,74.0,53.4,13.0
2023-08-03,MIL,PIT,American Family Field,15,8.5,8.5,88.0,53.2,0.0
2023-08-03,STL,MIN,Busch Stadium,8,9.0,8.583,83.0,69.5,-5.0
2023-08-03,CHC,CIN,Wrigley Field,8,9.917,10.333,83.0,62.6,-7.0
2023-08-03,LAA,SEA,Angel Stadium,8,8.083,8.333,79.0,49.9,0.0
2023-08-03,LAD,ATH,Dodger Stadium,10,8.583,8.667,75.0,51.5,0.0
2023-08-04,CHC,ATL,Wrigley Field,8,8.5,8.75,82.0,43.0,-12.0
2023-08-04,CIN,WSH,Great American Ball Park,9,10.333,10.583,89.0,51.4,6.0
2023-08-04,DET,TB,Comerica Park,8,9.0,9.083,81.0,45.5,8.0
2023-08-04,BAL,NYM,Oriole Park at Camden Yards,13,9.0,9.333,80.0,73.9,6.0
2023-08-04,PHI,KC,Citizens Bank Park,12,9.167,9.333,76.0,96.7,7.0
2023-08-04,NYY,HOU,Yankee Stadium,10,9.0,8.833,74.0,73.6,0.0
2023-08-04,BOS,TOR,Fenway Park,10,9.917,10.5,77.0,68.6,3.0
2023-08-04,CLE,CHW,Progressive Field,6,8.5,8.333,78.0,64.1,-3.0
2023-08-04,MIN,ARI,Target Field,5,8.417,8.417,83.0,54.6,-6.0
2023-08-04,MIL,PIT,American Family Field,12,9.0,8.917,75.0,73.4,0.0
2023-08-04,STL,COL,Busch Stadium,13,9.583,9.5,83.0,69.6,-6.0
2023-08-04,LAA,SEA,Angel Stadium,16,8.083,8.5,82.0,64.1,8.0
2023-08-04,SD,LAD,Petco Park,15,8.333,8.333,72.0,73.3,0.0
2023-08-05,NYY,HOU,Yankee Stadium,4,8.5,8.5,80.0,46.0,0.0
2023-08-05,DET,TB,Comerica Park,6,8.5,8.167,77.0,50.4,0.0
2023-08-05,CHC,ATL,Wrigley Field,14,10.417,9.5,73.0,84.3,-11.0
2023-08-05,CIN,WSH,Great American Ball Park,10,10.5,10.5,87.0,58.8,-8.0
2023-08-05,BOS,TOR,Fenway Park,9,9.667,9.5,80.0,81.3,0.0
2023-08-05,PHI,KC,Citizens Bank Park,15,9.667,9.25,86.0,38.4,-7.0
2023-08-05,BAL,NYM,Oriole Park at Camden Yards,10,9.417,9.5,85.0,62.6,3.0
2023-08-05,ATH,SF,Oakland Coliseum,3,7.5,8.5,75.0,65.6,0.0
2023-08-05,MIN,ARI,Target Field,13,8.583,8.417,84.0,54.4,0.0
2023-08-05,CLE,CHW,Progressive Field,11,8.833,9.5,77.0,63.9,-6.0
2023-08-05,MIL,PIT,American Family Field,5,8.167,7.5,75.0,73.6,0.0
2023-08-05,STL,COL,Busch Stadium,8,9.417,8.917,84.0,67.0,0.0
2023-08-05,SD,LAD,Petco Park,11,8.5,8.833,74.0,73.3,0.0
2023-08-05,LAA,SEA,Angel Stadium,5,8.583,9.0,84.0,66.3,0.0
2023-08-06,CLE,CHW,Progressive Field,8,8.917,8.667,81.0,58.7,0.0
2023-08-06,BAL,NYM,Oriole Park at Camden Yards,2,8.833,8.75,88.0,57.2,0.0
2023-08-06,BOS,TOR,Fenway Park,14,10.0,10.0,80.0,39.4,3.0
2023-08-06,PHI,KC,Citizens Bank Park,12,9.5,9.5,87.0,44.7,6.0
2023-08-06,NYY,HOU,Yankee Stadium,16,9.083,9.333,81.0,37.2,0.0
2023-08-06,CIN,WSH,Great American Ball Park,9,11.0,10.5,84.0,62.6,0.0
2023-08-06,DET,TB,Comerica Park,16,8.167,9.0,74.0,78.9,0.0
2023-08-06,MIN,ARI,Target Field,8,8.333,8.5,74.0,87.1,0.0
2023-08-06,MIL,PIT,American Family Field,5,8.167,7.583,74.0,61.9,0.0
2023-08-06,STL,COL,Busch Stadium,1,9.417,9.5,83.0,59.2,8.0
2023-08-06,CHC,ATL,Wrigley Field,10,8.833,8.25,68.0,78.5,-5.0
2023-08-06,LAA,SEA,Angel Stadium,5,9.083,9.5,90.0,64.3,11.0
2023-08-06,ATH,SF,Oakland Coliseum,14,7.583,8.25,81.0,49.9,8.0
2023-08-06,SD,LAD,Petco Park,10,9.333,9.5,74.0,68.5,0.0
2023-08-07,SD,LAD,Petco Park,20,9.0,9.25,76.0,56.0,0.0
2023-08-07,DET,MIN,Comerica Park,12,8.417,8.417,72.0,57.2,13.0
2023-08-07,CIN,MIA,Great American Ball Park,7,10.417,10.333,75.0,90.3,0.0
2023-08-07,PIT,ATL,PNC Park,13,8.583,8.917,74.0,81.4,0.0
2023-08-07,BOS,KC,Fenway Park,8,10.167,9.5,69.0,84.0,0.0
2023-08-07,NYM,CHC,Citi Field,13,8.5,8.917,78.0,81.9,15.0
2023-08-07,CLE,TOR,Progressive Field,4,8.833,8.5,70.0,78.3,-9.0
2023-08-07,CHW,NYY,Guaranteed Rate Field,6,7.917,7.833,74.0,61.8,0.0
2023-08-07,MIL,COL,American Family Field,13,8.5,8.417,74.0,59.2,0.0
2023-08-07,LAA,SF,Angel Stadium,11,8.167,8.5,78.0,68.4,10.0
2023-08-07,ATH,TEX,Oakland Coliseum,8,8.5,8.667,70.0,80.8,11.0
2023-08-08,PHI,WSH,Citizens Bank Park,12,9.417,9.0,79.0,41.0,0.0
2023-08-08,PHI,WSH,Citizens Bank Park,9,9.417,9.0,81.0,41.0,0.0
2023-08-08,DET,MIN,Comerica Park,6,8.083,7.5,82.0,52.3,0.0
2023-08-08,CIN,MIA,Great American Ball Park,5,10.417,10.0,81.0,55.8,9.0
2023-08-08,BAL,HOU,Oriole Park at Camden Yards,13,8.333,8.5,81.0,48.9,11.0
2023-08-08,PIT,ATL,PNC Park,14,9.5,10.0,81.0,51.9,12.0
2023-08-08,BOS,KC,Fenway Park,12,10.167,9.75,78.0,71.4,9.0
2023-08-08,NYM,CHC,Citi Field,5,9.5,9.25,77.0,55.6,14.0
