date,home,away,actual_total,opening_total
2023-09-03,CIN,CHC,22,10.58
2023-09-03,MIL,PHI,6,8.83
2023-09-03,WAS,MIA,10,8.92
2023-09-03,NYM,SEA,9,8.58
2023-09-03,KC,BOS,10,9.33
2023-09-03,CHW,DET,5,8.58
2023-09-03,STL,PIT,10,9.5
2023-09-03,TEX,MIN,11,8.5
2023-09-03,COL,TOR,12,11.92
2023-09-03,OAK,LAA,16,7.92
2023-09-03,SD,SF,4,8.08
2023-09-03,ARI,BAL,13,8.33
2023-09-03,LAD,ATL,4,9.5
2023-09-03,CLE,TB,8,9.0
2023-09-03,HOU,NYY,7,8.75
2023-09-04,KC,CHW,13,9.0
2023-09-04,CHC,SF,5,9.0
2023-09-04,TEX,HOU,19,9.5
2023-09-04,OAK,TOR,11,8.42
2023-09-04,CIN,SEA,9,10.5
2023-09-04,TB,BOS,10,8.0
2023-09-04,ARI,COL,6,8.83
2023-09-04,CLE,MIN,26,7.92
2023-09-04,PIT,MIL,6,8.42
2023-09-04,SD,PHI,16,9.0
2023-09-04,LAA,BAL,9,9.17
2023-09-05,CLE,MIN,11,8.0
2023-09-05,PIT,MIL,10,8.33
2023-09-05,CIN,SEA,13,9.83
2023-09-05,TB,BOS,14,8.08
2023-09-05,MIA,LAD,9,7.5
2023-09-05,NYY,DET,6,8.08
2023-09-05,WAS,NYM,16,9.0
2023-09-05,ATL,STL,16,10.5
2023-09-05,KC,CHW,13,9.17
2023-09-05,CHC,SF,19,11.0
2023-09-05,TEX,HOU,15,8.92
2023-09-05,LAA,BAL,9,8.58
2023-09-05,SD,PHI,8,8.58
2023-09-05,ARI,COL,5,9.0
2023-09-05,OAK,TOR,8,8.58
2023-09-06,PIT,MIL,9,8.58
2023-09-06,CLE,MIN,3,8.42
2023-09-06,CHC,SF,10,10.5
2023-09-06,OAK,TOR,7,8.33
2023-09-06,ARI,COL,17,9.42
2023-09-06,SD,PHI,6,8.0
2023-09-06,CIN,SEA,12,10.5
2023-09-06,TB,BOS,4,8.0
2023-09-06,MIA,LAD,15,9.0
2023-09-06,NYY,DET,7,8.67
2023-09-06,WAS,NYM,5,10.42
2023-09-06,ATL,STL,17,9.08
2023-09-06,KC,CHW,10,9.5
2023-09-06,TEX,HOU,15,8.67
2023-09-06,LAA,BAL,13,8.67
2023-09-07,TB,SEA,1,7.83
2023-09-07,MIA,LAD,10,8.5
2023-09-07,NYY,DET,13,8.08
2023-09-07,ATL,STL,13,10.42
2023-09-07,CHC,ARI,8,8.5
2023-09-07,LAA,CLE,5,8.42
2023-09-08,CHC,ARI,1,7.42
2023-09-08,CIN,STL,13,10.42
2023-09-08,DET,CHW,6,8.33
2023-09-08,TB,SEA,11,7.42
2023-09-08,NYY,MIL,10,9.0
2023-09-08,WAS,LAD,13,9.67
2023-09-08,PHI,MIA,5,8.92
2023-09-08,TOR,KC,9,8.92
2023-09-08,BOS,BAL,13,10.0
2023-09-08,ATL,PIT,10,9.5
2023-09-08,TEX,OAK,9,8.58
2023-09-08,HOU,SD,13,8.67
2023-09-08,MIN,NYM,7,8.67
2023-09-08,LAA,CLE,9,8.42
2023-09-08,SF,COL,17,8.42
2023-09-09,NYY,MIL,11,8.58
2023-09-09,MIN,NYM,12,8.58
2023-09-09,CHC,ARI,5,6.75
2023-09-09,TOR,KC,6,8.25
2023-09-09,TB,SEA,12,8.17
2023-09-09,WAS,LAD,13,9.42
2023-09-09,BOS,BAL,25,9.67
2023-09-09,PHI,MIA,12,9.0
2023-09-09,DET,CHW,4,8.5
2023-09-09,CIN,STL,7,10.5
2023-09-09,TEX,OAK,5,9.0
2023-09-09,HOU,SD,12,9.0
2023-09-09,ATL,PIT,12,9.92
2023-09-09,SF,COL,10,8.0
2023-09-09,LAA,CLE,8,8.67
2023-09-10,PHI,MIA,9,9.17
2023-09-10,DET,CHW,5,8.92
2023-09-10,TB,SEA,9,7.0
2023-09-10,ATL,PIT,7,10.0
2023-09-10,BOS,BAL,10,9.75
2023-09-10,NYY,MIL,7,7.5
2023-09-10,WAS,LAD,10,10.17
2023-09-10,TOR,KC,7,8.33
2023-09-10,CIN,STL,8,9.83
2023-09-10,HOU,SD,14,10.0
2023-09-10,MIN,NYM,2,8.75
2023-09-10,CHC,ARI,7,8.67
2023-09-10,TEX,OAK,13,9.08
2023-09-10,LAA,CLE,3,8.58
2023-09-10,SF,COL,9,7.5
2023-09-11,PHI,ATL,18,10.0
2023-09-11,BAL,STL,16,9.0
2023-09-11,PIT,WAS,8,8.58
2023-09-11,TOR,TEX,14,8.92
2023-09-11,NYM,ARI,7,9.0
2023-09-11,MIL,MIA,12,7.5
2023-09-11,MIN,TB,11,7.67
2023-09-11,HOU,OAK,4,8.42
2023-09-11,COL,CHC,9,11.33
2023-09-11,SEA,LAA,13,7.42
2023-09-11,SF,CLE,9,7.5
2023-09-11,LAD,SD,19,9.42
2023-09-12,BOS,NYY,5,9.33
2023-09-12,CHW,KC,8,8.0
2023-09-12,PIT,WAS,6,9.0
2023-09-12,BAL,STL,7,9.92
2023-09-12,PHI,ATL,13,8.42
2023-09-12,DET,CIN,11,9.0
2023-09-12,TOR,TEX,9,8.25
2023-09-12,NYM,ARI,11,9.83
2023-09-12,MIN,TB,5,8.33
2023-09-12,MIL,MIA,4,7.92
2023-09-12,HOU,OAK,8,8.58
2023-09-12,COL,CHC,10,12.0
2023-09-12,SEA,LAA,8,7.42
2023-09-12,SF,CLE,4,8.08
2023-09-12,LAD,SD,13,9.33
2023-09-13,MIN,TB,9,9.0
2023-09-13,COL,CHC,10,11.75
2023-09-13,SF,CLE,11,8.25
2023-09-13,SEA,LAA,5,7.5
2023-09-13,BAL,STL,1,10.33
2023-09-13,PIT,WAS,13,8.58
2023-09-13,DET,CIN,7,8.25
2023-09-13,PHI,ATL,5,8.83
2023-09-13,TOR,TEX,10,8.17
2023-09-13,NYM,ARI,8,8.42
2023-09-13,HOU,OAK,8,8.83
2023-09-13,MIL,MIA,2,8.42
2023-09-13,CHW,KC,8,7.92
2023-09-13,LAD,SD,7,8.92
2023-09-14,PIT,WAS,2,8.5
2023-09-14,DET,CIN,10,9.0
2023-09-14,BOS,NYY,5,9.42
2023-09-14,MIL,MIA,6,8.42
2023-09-14,NYM,ARI,12,7.5
2023-09-14,TOR,TEX,11,8.0
2023-09-14,BAL,TB,7,8.5
2023-09-14,CHW,MIN,12,9.5
2023-09-15,PIT,NYY,12,7.75
2023-09-15,MIA,ATL,15,9.0
2023-09-15,BAL,TB,8,8.5
2023-09-15,TOR,BOS,3,8.42
2023-09-15,NYM,CIN,8,8.17
2023-09-15,CLE,TEX,15,8.5
2023-09-15,CHW,MIN,12,8.83
2023-09-15,MIL,WAS,8,8.42
2023-09-15,KC,HOU,6,9.5
2023-09-15,STL,PHI,9,8.42
2023-09-15,COL,SF,5,10.92
2023-09-15,LAA,DET,13,7.17
2023-09-15,OAK,SD,11,8.5
2023-09-15,ARI,CHC,10,8.5
2023-09-15,SEA,LAD,9,7.5
2023-09-16,COL,SF,14,11.92
2023-09-16,TOR,BOS,7,8.83
2023-09-16,OAK,SD,7,8.92
2023-09-16,MIA,ATL,16,9.0
2023-09-16,CLE,TEX,3,8.08
2023-09-16,PIT,NYY,9,9.33
2023-09-16,BAL,TB,8,7.58
2023-09-16,MIL,WAS,14,8.08
2023-09-16,KC,HOU,18,9.42
2023-09-16,CHW,MIN,13,8.83
2023-09-16,NYM,CIN,5,8.5
2023-09-16,STL,PHI,7,8.92
2023-09-16,ARI,CHC,13,9.0
2023-09-16,LAA,DET,9,8.08
2023-09-16,SEA,LAD,8,7.67
2023-09-17,BAL,TB,9,8.67
2023-09-17,PIT,NYY,5,8.25
2023-09-17,TOR,BOS,5,8.42
2023-09-17,MIA,ATL,18,8.33
2023-09-17,NYM,CIN,12,8.58
2023-09-17,CLE,TEX,11,7.83
2023-09-17,MIL,WAS,3,8.25
2023-09-17,KC,HOU,8,9.5
2023-09-17,CHW,MIN,4,8.58
2023-09-17,STL,PHI,11,9.0
2023-09-17,COL,SF,21,11.75
2023-09-17,LAA,DET,8,8.5
2023-09-17,OAK,SD,11,9.0
2023-09-17,SEA,LAD,7,8.5
2023-09-17,ARI,CHC,8,9.17
2023-09-18,KC,CLE,10,9.08
2023-09-18,CIN,MIN,10,9.5
2023-09-18,MIA,NYM,3,8.5
2023-09-18,WAS,CHW,7,9.42
2023-09-18,ATL,PHI,8,9.33
2023-09-18,STL,MIL,1,8.92
2023-09-18,TEX,BOS,6,8.5
2023-09-18,HOU,BAL,15,8.58
2023-09-18,OAK,SEA,5,7.67
2023-09-18,SD,COL,20,8.0
2023-09-18,LAD,DET,11,8.5
2023-09-19,CIN,MIN,7,9.5
2023-09-19,TB,LAA,8,7.92
2023-09-19,MIA,NYM,7,7.92
2023-09-19,WAS,CHW,7,9.67
2023-09-19,NYY,TOR,8,8.42
2023-09-19,ATL,PHI,12,9.0
2023-09-19,CHC,PIT,15,9.0
2023-09-19,KC,CLE,13,9.08
2023-09-19,STL,MIL,10,8.75
2023-09-19,TEX,BOS,10,8.58
2023-09-19,HOU,BAL,14,8.83
2023-09-19,SD,COL,2,7.92
2023-09-19,OAK,SEA,9,7.58
2023-09-19,ARI,SF,12,8.5
2023-09-19,LAD,DET,5,9.08
2023-09-20,ATL,PHI,11,9.33
2023-09-20,CIN,MIN,8,8.92
2023-09-20,WAS,CHW,16,9.08
2023-09-20,TEX,BOS,20,8.58
2023-09-20,HOU,BAL,3,9.0
2023-09-20,KC,CLE,8,8.92
2023-09-20,OAK,SEA,9,8.08
2023-09-20,ARI,SF,8,7.75
2023-09-20,SD,COL,5,8.83
2023-09-20,TB,LAA,11,7.92
2023-09-20,MIA,NYM,11,7.0
2023-09-20,NYY,TOR,7,7.5
2023-09-20,CHC,PIT,20,8.5
2023-09-20,STL,MIL,10,8.5
2023-09-20,LAD,DET,6,8.33
2023-09-21,TB,LAA,9,7.42
2023-09-21,STL,MIL,6,8.5
2023-09-21,NYY,TOR,8,7.5
2023-09-21,WAS,ATL,13,9.0
2023-09-21,CLE,BAL,7,8.42
2023-09-21,PHI,NYM,9,9.17
2023-09-21,CHC,PIT,14,8.42
2023-09-21,OAK,DET,10,7.5
2023-09-21,LAD,SF,9,9.0
2023-09-22,CHC,COL,6,8.83
2023-09-22,CIN,PIT,12,9.5
2023-09-22,TB,TOR,8,7.42
2023-09-22,MIA,MIL,17,7.58
2023-09-22,WAS,ATL,15,9.5
2023-09-22,NYY,ARI,8,8.33
2023-09-22,PHI,NYM,9,9.0
2023-09-22,BOS,CHW,5,9.0
2023-09-22,CLE,BAL,17,7.75
2023-09-22,TEX,SEA,13,8.92
2023-09-22,MIN,LAA,14,8.08
2023-09-22,HOU,KC,12,8.25
2023-09-22,SD,STL,6,9.25
2023-09-22,OAK,DET,10,7.92
2023-09-22,LAD,SF,6,9.08
2023-09-23,MIN,LAA,1,7.58
2023-09-23,CHC,COL,9,8.58
2023-09-23,PHI,NYM,12,7.5
2023-09-23,OAK,DET,5,8.5
2023-09-23,MIA,MIL,9,7.0
2023-09-23,TB,TOR,13,8.0
2023-09-23,BOS,CHW,1,9.0
2023-09-23,CLE,BAL,3,8.0
2023-09-23,CIN,PIT,25,9.67
2023-09-23,TEX,SEA,2,8.33
2023-09-23,HOU,KC,5,9.17
2023-09-23,SD,STL,7,8.92
2023-09-23,LAD,SF,7,8.5
2023-09-24,TB,TOR,14,7.92
2023-09-24,BOS,CHW,5,9.0
2023-09-24,NYY,ARI,8,7.67
2023-09-24,WAS,ATL,5,9.25
2023-09-24,MIA,MIL,7,7.25
2023-09-24,CIN,PIT,6,10.83
2023-09-24,CLE,BAL,6,8.08
2023-09-24,MIN,LAA,12,8.17
2023-09-24,HOU,KC,11,9.42
2023-09-24,CHC,COL,7,8.5
2023-09-24,TEX,SEA,17,9.0
2023-09-24,OAK,DET,2,8.0
2023-09-24,SD,STL,14,8.58
2023-09-24,PHI,NYM,7,9.0
2023-09-24,LAD,SF,5,9.83
2023-09-25,NYY,ARI,10,8.0
2023-09-25,LAA,TEX,6,8.92
2023-09-25,SEA,HOU,6,7.25
2023-09-25,SF,SD,3,7.17
2023-09-26,COL,LAD,5,11.67
2023-09-26,CLE,CIN,18,8.0
2023-09-26,BAL,WAS,1,8.0
2023-09-26,DET,KC,9,7.5
2023-09-26,PHI,PIT,5,7.5
2023-09-26,TOR,NYY,2,7.0
2023-09-26,BOS,TB,16,8.42
2023-09-26,ATL,CHC,13,9.17
2023-09-26,MIN,OAK,14,8.42
2023-09-26,MIL,STL,5,8.08
2023-09-26,CHW,ARI,19,9.5
2023-09-26,LAA,TEX,12,9.5
2023-09-26,SF,SD,4,8.33
2023-09-26,SEA,HOU,8,7.83
2023-09-27,CHW,ARI,3,9.42
2023-09-27,NYM,MIA,13,8.08
2023-09-27,BOS,TB,5,8.17
2023-09-27,CLE,CIN,7,7.5
2023-09-27,BAL,WAS,6,7.83
2023-09-27,PHI,PIT,13,8.17
2023-09-27,TOR,NYY,6,7.25
2023-09-27,ATL,CHC,11,10.33
2023-09-27,MIN,OAK,10,8.42
2023-09-27,MIL,STL,5,8.08
2023-09-27,COL,LAD,10,11.83
2023-09-27,LAA,TEX,5,8.67
2023-09-27,SEA,HOU,11,7.92
2023-09-27,SF,SD,7,8.58
2023-09-28,MIN,OAK,3,8.5
2023-09-28,DET,KC,8,7.42
2023-09-28,CHW,ARI,4,9.17
2023-09-28,MIL,STL,3,8.0
2023-09-28,PHI,PIT,5,8.08
2023-09-28,BAL,BOS,2,7.0
2023-09-28,TOR,NYY,6,8.75
2023-09-28,ATL,CHC,8,9.5
2023-09-28,COL,LAD,19,11.5
2023-09-28,SEA,TEX,5,7.5
2023-09-29,PIT,MIA,7,8.5
2023-09-29,DET,CLE,12,8.17
2023-09-29,BAL,BOS,3,8.0
2023-09-29,TOR,TB,15,7.5
2023-09-29,ATL,WAS,16,10.08
2023-09-29,CHW,SD,5,8.5
2023-09-29,MIL,CHC,7,7.92
2023-09-29,COL,MIN,13,11.42
2023-09-29,KC,NYY,17,9.0
2023-09-29,STL,CIN,21,9.0
2023-09-29,LAA,OAK,6,8.42
2023-09-29,ARI,HOU,3,8.67
2023-09-29,SEA,TEX,8,7.5
2023-09-29,SF,LAD,8,8.5
2023-09-30,DET,CLE,8,8.25
2023-09-30,TOR,TB,12,9.0
2023-09-30,NYM,PHI,7,8.17
2023-09-30,PIT,MIA,10,9.0
2023-09-30,MIL,CHC,16,8.67
2023-09-30,CHW,SD,7,8.5
2023-09-30,KC,NYY,7,9.0
2023-09-30,STL,CIN,21,9.08
2023-09-30,SEA,TEX,7,7.42
2023-09-30,BAL,BOS,7,8.0
2023-09-30,ATL,WAS,8,8.92
2023-09-30,COL,MIN,20,13.0
2023-09-30,ARI,HOU,1,9.0
2023-09-30,SF,LAD,3,8.0
2023-09-30,LAA,OAK,10,8.5
2023-10-01,BAL,BOS,7,7.83
2023-10-01,SF,LAD,7,8.5
2023-10-01,PIT,MIA,3,9.0
2023-10-01,LAA,OAK,10,8.17
2023-10-01,TOR,TB,20,9.0
2023-10-01,ATL,WAS,19,11.08
2023-10-01,COL,MIN,5,12.08
2023-10-01,MIL,CHC,4,8.25
2023-10-01,ARI,HOU,9,9.5
2023-10-01,SEA,TEX,1,7.5
2023-10-01,CHW,SD,3,9.0
2023-10-01,KC,NYY,7,8.92
2023-10-01,DET,CLE,7,7.58
2023-10-01,NYM,PHI,10,9.0
2023-10-01,STL,CIN,7,8.75
2023-10-02,NYM,MIA,1,7.75
2024-03-20,SD,LAD,7,8.5
2024-03-21,LAD,SD,26,8.5
2024-03-28,BAL,LAA,14,7.75
2024-03-28,LAD,STL,8,8.58
2024-03-28,CHW,DET,1,7.75
2024-03-28,MIA,PIT,11,7.42
2024-03-28,KC,MIN,5,8.17
2024-03-28,TB,TOR,10,7.5
2024-03-28,CIN,WAS,10,9.0
2024-03-28,HOU,NYY,9,8.58
2024-03-28,SD,SF,10,7.42
2024-03-28,TEX,CHC,7,8.25
2024-03-28,ATH,CLE,8,7.5
2024-03-28,AZ,COL,17,8.58
2024-03-28,SEA,BOS,10,7.42
2024-03-29,NYM,MIL,4,7.58
2024-03-29,PHI,ATL,12,7.67
2024-03-30,NYM,MIL,13,7.75
2024-03-30,CHW,DET,13,8.42
2024-03-30,PHI,ATL,16,8.0
2024-03-30,BAL,LAA,17,8.5
2024-03-30,ATH,CLE,15,7.58
2024-03-30,KC,MIN,6,8.5
2024-03-30,MIA,PIT,12,8.25
2024-03-30,CIN,WAS,13,9.08
2024-03-30,TB,TOR,6,8.5
2024-03-30,TEX,CHC,13,9.0
2024-03-30,HOU,NYY,8,9.08
2024-03-30,SD,SF,15,7.67
2024-03-30,AZ,COL,13,9.5
2024-03-30,LAD,STL,11,8.67
2024-03-30,SEA,BOS,7,7.17
2024-03-31,BAL,LAA,5,8.5
2024-03-31,PHI,ATL,9,8.75
2024-03-31,NYM,MIL,5,8.0
2024-03-31,TB,TOR,11,8.0
2024-03-31,MIA,PIT,16,8.08
2024-03-31,CIN,WAS,11,10.33
2024-03-31,CHW,DET,5,8.42
2024-03-31,HOU,NYY,7,9.42
2024-03-31,KC,MIN,11,8.58
2024-03-31,TEX,CHC,14,9.42
2024-03-31,ATH,CLE,7,8.42
2024-03-31,SD,SF,17,8.5
2024-03-31,SEA,BOS,6,7.75
2024-03-31,AZ,COL,6,9.42
2024-03-31,LAD,STL,9,9.0
2024-04-01,CHW,ATL,9,8.83
2024-04-01,CHC,COL,5,7.0
2024-04-01,WAS,PIT,12,8.75
2024-04-01,BAL,KC,10,8.33
2024-04-01,PHI,CIN,9,8.5
2024-04-01,MIA,LAA,11,8.42
2024-04-01,TB,TEX,12,8.42
2024-04-01,NYM,DET,5,7.83
2024-04-01,HOU,TOR,10,9.08
2024-04-01,SEA,CLE,9,7.83
2024-04-01,SD,STL,8,8.08
2024-04-01,AZ,NYY,7,9.83
2024-04-01,ATH,BOS,9,7.92
2024-04-01,LAD,SF,11,8.08
2024-04-02,MIL,MIN,5,8.5
2024-04-02,BAL,KC,5,8.67
2024-04-02,PHI,CIN,13,9.0
2024-04-02,MIA,LAA,4,8.17
2024-04-02,TB,TEX,7,8.33
2024-04-02,CHC,COL,14,7.08
2024-04-02,CHW,ATL,5,9.0
2024-04-02,HOU,TOR,3,8.5
2024-04-02,SD,STL,7,7.83
2024-04-02,AZ,NYY,7,8.67
2024-04-02,SEA,CLE,7,7.0
2024-04-02,ATH,BOS,9,7.67
2024-04-02,LAD,SF,9,8.33
2024-04-03,BAL,KC,7,7.42
2024-04-03,MIL,MIN,10,8.5
2024-04-03,TB,TEX,5,8.25
2024-04-03,MIA,LAA,12,8.67
2024-04-03,ATH,BOS,1,8.42
2024-04-03,AZ,NYY,11,8.75
2024-04-03,PHI,CIN,5,7.5
2024-04-03,SD,STL,5,8.25
2024-04-03,SEA,CLE,8,7.58
2024-04-03,WAS,PIT,8,8.83
2024-04-03,CHC,COL,17,6.5
2024-04-03,HOU,TOR,8,8.92
2024-04-03,LAD,SF,9,8.25
2024-04-04,NYM,DET,9,7.0
2024-04-04,WAS,PIT,11,8.83
2024-04-04,MIN,CLE,6,7.5
2024-04-04,STL,MIA,13,8.67
2024-04-04,KC,CHW,11,8.33
2024-04-05,NYY,TOR,3,8.5
2024-04-05,DET,ATH,9,7.42
2024-04-05,CHC,LAD,16,7.0
2024-04-05,COL,TB,17,12.33
2024-04-05,PIT,BAL,7,8.33
2024-04-05,SF,SD,5,7.75
2024-04-05,CIN,NYM,5,8.92
2024-04-05,WAS,PHI,4,8.75
2024-04-05,ATL,AZ,11,8.5
2024-04-05,KC,CHW,3,8.5
2024-04-05,TEX,HOU,12,9.5
2024-04-05,MIL,SEA,11,7.33
2024-04-05,LAA,BOS,14,8.75
2024-04-06,DET,ATH,4,7.75
2024-04-06,MIN,CLE,4,7.83
2024-04-06,STL,MIA,4,8.17
2024-04-06,CHC,LAD,5,8.0
2024-04-06,PIT,BAL,9,8.5
2024-04-06,WAS,PHI,7,8.75
2024-04-06,CIN,NYM,15,9.0
2024-04-06,TEX,HOU,9,9.67
2024-04-06,NYY,TOR,17,8.25
2024-04-06,KC,CHW,3,8.58
2024-04-06,MIL,SEA,8,8.08
2024-04-06,ATL,AZ,17,9.33
2024-04-06,COL,TB,14,11.67
2024-04-06,SF,SD,4,8.0
2024-04-06,LAA,BOS,3,8.42
2024-04-07,NYY,TOR,11,8.42
2024-04-07,PIT,BAL,5,8.5
2024-04-07,ATL,AZ,7,9.33
2024-04-07,WAS,PHI,5,8.42
2024-04-07,DET,ATH,8,8.25
2024-04-07,CIN,NYM,4,8.83
2024-04-07,KC,CHW,8,8.67
2024-04-07,MIL,SEA,16,8.83
2024-04-07,STL,MIA,13,8.5
2024-04-07,CHC,LAD,9,8.5
2024-04-07,COL,TB,5,12.0
2024-04-07,SF,SD,5,7.83
2024-04-07,LAA,BOS,14,8.5
2024-04-07,TEX,HOU,4,9.83
2024-04-08,CLE,CHW,4,7.5
2024-04-08,NYY,MIA,7,8.42
2024-04-08,PIT,DET,11,8.42
2024-04-08,CIN,MIL,18,9.42
2024-04-08,TOR,SEA,7,8.42
2024-04-08,ATL,NYM,15,9.5
2024-04-08,MIN,LAD,6,8.5
2024-04-08,STL,PHI,8,8.83
2024-04-08,TEX,HOU,15,9.83
2024-04-08,COL,AZ,12,10.58
2024-04-08,LAA,TB,8,8.42
2024-04-08,SD,CHC,17,7.5
2024-04-08,SF,WAS,9,7.83
2024-04-09,PIT,DET,8,8.58
2024-04-09,BOS,BAL,8,8.42
2024-04-09,CLE,CHW,12,8.42
2024-04-09,CIN,MIL,14,9.33
2024-04-09,NYY,MIA,5,8.08
2024-04-09,TOR,SEA,8,7.92
2024-04-09,ATL,NYM,11,9.75
2024-04-09,KC,HOU,7,8.58
2024-04-09,MIN,LAD,9,8.42
2024-04-09,STL,PHI,3,7.5
2024-04-09,TEX,ATH,7,8.67
2024-04-09,COL,AZ,5,11.0
2024-04-09,LAA,TB,10,8.5
2024-04-09,SF,WAS,8,8.0
2024-04-09,SD,CHC,6,8.0
2024-04-10,MIN,LAD,5,9.0
2024-04-10,STL,PHI,7,8.17
2024-04-10,TOR,SEA,7,7.92
2024-04-10,COL,AZ,8,12.5
2024-04-10,SF,WAS,8,8.33
2024-04-10,LAA,TB,6,9.0
2024-04-10,CLE,CHW,13,8.42
2024-04-10,SD,CHC,12,8.0
2024-04-10,CIN,MIL,9,9.0
2024-04-10,NYY,MIA,7,8.5
2024-04-10,BOS,BAL,12,9.0
2024-04-10,KC,HOU,13,9.0
2024-04-10,TEX,ATH,8,9.25
2024-04-11,ATL,NYM,20,9.33
2024-04-11,KC,HOU,16,9.0
2024-04-11,TEX,ATH,1,9.42
2024-04-11,PHI,PIT,6,8.83
2024-04-11,BOS,BAL,13,8.92
2024-04-12,DET,MIN,10,7.0
2024-04-12,PHI,PIT,7,9.08
2024-04-12,TB,SF,3,8.5
2024-04-12,BAL,MIL,12,8.0
2024-04-12,TOR,COL,16,8.0
2024-04-12,NYM,KC,7,8.0
2024-04-12,BOS,LAA,7,9.25
2024-04-12,MIA,ATL,9,8.42
2024-04-12,CHW,CIN,12,9.0
2024-04-12,HOU,TEX,20,9.42
2024-04-12,ATH,WAS,3,8.0
2024-04-12,SEA,CHC,6,7.92
2024-04-12,AZ,STL,15,9.08
2024-04-12,LAD,SD,15,8.17
2024-04-13,DET,MIN,16,6.83
2024-04-13,NYM,KC,18,8.5
2024-04-13,CHW,CIN,5,8.5
2024-04-13,TOR,COL,8,9.0
2024-04-13,BAL,MIL,16,8.83
2024-04-13,PHI,PIT,7,9.0
2024-04-13,HOU,TEX,11,9.5
2024-04-13,ATH,WAS,4,8.08
2024-04-13,MIA,ATL,6,8.5
2024-04-13,BOS,LAA,9,10.17
2024-04-13,TB,SF,13,7.58
2024-04-13,AZ,STL,6,9.5
2024-04-13,LAD,SD,7,9.08
2024-04-13,SEA,CHC,5,7.92
2024-04-14,BAL,MIL,10,8.17
2024-04-14,PHI,PIT,11,8.08
2024-04-14,BOS,LAA,9,9.42
2024-04-14,TOR,COL,5,8.5
2024-04-14,NYM,KC,3,8.08
2024-04-14,CLE,NYY,15,8.5
2024-04-14,DET,MIN,7,8.5
2024-04-14,TB,SF,13,8.0
2024-04-14,MIA,ATL,16,8.42
2024-04-14,CHW,CIN,15,8.92
2024-04-14,HOU,TEX,13,8.83
2024-04-14,ATH,WAS,13,8.5
2024-04-14,SEA,CHC,5,7.83
2024-04-14,AZ,STL,5,8.58
2024-04-14,LAD,SD,9,8.58
2024-04-15,BOS,CLE,6,9.42
2024-04-15,BAL,MIN,11,8.92
2024-04-15,MIA,SF,7,8.42
2024-04-15,PHI,COL,3,8.5
2024-04-15,DET,TEX,1,8.83
2024-04-15,TB,LAA,10,8.08
2024-04-15,TOR,NYY,4,8.58
2024-04-15,NYM,PIT,9,8.42
2024-04-15,MIL,SD,10,8.42
2024-04-15,CHW,KC,2,8.75
2024-04-15,HOU,ATL,7,9.58
2024-04-15,ATH,STL,4,7.92
2024-04-15,AZ,CHC,5,8.67
2024-04-15,SEA,CIN,12,7.5
2024-04-15,LAD,WAS,10,8.5
2024-04-16,DET,TEX,6,8.08
2024-04-16,BAL,MIN,14,8.5
2024-04-16,PHI,COL,5,8.5
2024-04-16,MIA,SF,9,8.08
2024-04-16,TB,LAA,13,8.08
2024-04-16,TOR,NYY,9,8.58
2024-04-16,BOS,CLE,17,9.0
2024-04-16,NYM,PIT,4,7.67
2024-04-16,MIL,SD,9,8.42
2024-04-16,HOU,ATL,8,9.92
2024-04-16,SEA,CIN,4,7.25
2024-04-16,ATH,STL,5,8.08
2024-04-16,AZ,CHC,23,9.58
2024-04-16,LAD,WAS,8,9.0
2024-04-17,MIA,SF,4,8.5
2024-04-17,BAL,MIN,6,8.0
2024-04-17,NYM,PIT,10,8.33
2024-04-17,DET,TEX,9,7.33
2024-04-17,MIL,SD,1,8.83
2024-04-17,HOU,ATL,9,9.25
2024-04-17,CHW,KC,6,7.92
2024-04-17,TOR,NYY,10,8.33
2024-04-17,LAD,WAS,2,9.0
2024-04-17,ATH,STL,9,7.92
2024-04-17,AZ,CHC,8,9.42
2024-04-17,SEA,CIN,6,7.83
2024-04-17,PHI,COL,13,8.33
2024-04-17,TB,LAA,9,8.08
2024-04-17,BOS,CLE,2,9.08
2024-04-18,DET,TEX,16,8.42
2024-04-18,TB,LAA,3,8.5
2024-04-18,BOS,CLE,9,9.5
2024-04-18,SF,AZ,5,7.92
2024-04-19,CHC,MIA,11,9.75
2024-04-19,PIT,BOS,9,8.5
2024-04-19,CIN,LAA,8,9.25
2024-04-19,PHI,CHW,7,8.33
2024-04-19,WAS,HOU,8,8.67
2024-04-19,NYY,TB,8,9.0
2024-04-19,CLE,ATH,12,8.17
2024-04-19,ATL,TEX,11,9.5
2024-04-19,KC,BAL,13,8.92
2024-04-19,MIN,DET,9,7.92
2024-04-19,STL,MIL,3,7.75
2024-04-19,SD,TOR,6,8.5
2024-04-19,LAD,NYM,13,8.33
2024-04-19,SF,AZ,18,7.92
2024-04-20,NYY,TB,2,8.42
2024-04-20,MIN,DET,7,7.75
2024-04-20,STL,MIL,17,8.08
2024-04-20,CHC,MIA,5,7.92
2024-04-20,LAD,NYM,10,9.0
2024-04-20,WAS,HOU,9,8.83
2024-04-20,SF,AZ,10,7.83
2024-04-20,PIT,BOS,6,8.0
2024-04-20,PHI,CHW,14,7.58
2024-04-20,CLE,ATH,9,8.08
2024-04-20,CIN,LAA,12,9.42
2024-04-20,KC,BAL,16,7.75
2024-04-20,ATL,TEX,7,9.33
2024-04-20,COL,SEA,7,10.08
2024-04-20,SD,TOR,7,8.5
